...1,...2,ENV_RNC_SUPERVISADO,ENV_FECHA_ENVIO,OPERACION,FECHA_TRANSACCION,DATE_LIQUIDACION,DATE_LIQUIDACION_REAL,RNC_EMISOR,ISIN,SERIE,CODIGO_SIV,EMISION,VENCIMIENTO,MONEDA,MERCADO,NEGOCIACION,TIPO_OPERACION,SUB_OPERACION,TASA_INT_EMISION,UNIDAD_VALOR,VALOR_NOMINAL,CANT_VALOR_NOMINAL,PRECIO_LIMPIO,PRECIO_SUCIO,IMPORTE_BRUTO_LIQ,VALOR_TRANSADO,DEP_VENDEDOR,DEP_COMPRADOR,PARTE_OPERATION,ESTADO_OPERACION,EMISOR
997,997,130034788,7/5/2018,536007,7/5/2018,7/5/2018,7/5/2018,401007551,DO1002243926,CI050719,SIVEMBC-098,5/7/2012,5/7/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,15,10,10000,100000,107.81,11282.45,112824.45,112824.45,ALPHA,APAP,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
998,998,130034788,7/5/2018,536008,7/5/2018,7/5/2018,7/5/2018,401007322,DO1005205112,MH22026,SIVEMGC224,14-01-2016,14-01-2026,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,10.875,18,100000,1800000,111.91,115277.78,2075000.02,2075000.02,ALPHA,ALPHA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
999,999,130034788,7/5/2018,536013,7/5/2018,7/5/2018,7/5/2018,401007322,DO1005244525,CDEEE23,SIVEMGC-101,31-07-2012,31-07-2023,USD,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,7,6,1000,6000,107.71,1095.47,6572.84,6572.84,PRIMMA,PRIMMA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
1000,1000,130034788,7/5/2018,536014,7/5/2018,7/5/2018,7/5/2018,401007322,DO1005244525,CDEEE23,SIVEMGC-101,31-07-2012,31-07-2023,USD,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,7,3,1000,3000,98.73,1005.73,3017.2,3017.2,PRIMMA,PRIMMA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
1001,1001,130034788,7/5/2018,536016,7/5/2018,7/5/2018,7/5/2018,401007551,DO1002243926,CI050719,SIVEMBC-098,5/7/2012,5/7/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,15,63,10000,630000,109.85,11486.48,723648.02,723648.02,PRIMMA,PRIMMA,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
1002,1002,130034788,7/5/2018,536018,7/5/2018,7/5/2018,7/5/2018,401007322,USP3579EAH01,BSRD2021,SIVEMGC-068,6/5/2010,6/5/2021,USD,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,7.5,3,1000,3000,78.56,785.82,2357.46,2357.46,PRIMMA,PRIMMA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
1003,1003,130034788,7/5/2018,536020,7/5/2018,7/5/2018,7/5/2018,401007551,DO1002243926,CI050719,SIVEMBC-098,5/7/2012,5/7/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,15,29,10000,290000,109.61,11462.73,332419.09,332419.09,PRIMMA,PRIMMA,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
1004,1004,130034788,7/5/2018,536022,7/5/2018,7/5/2018,7/5/2018,401007551,DO1002243926,CI050719,SIVEMBC-098,5/7/2012,5/7/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,15,341,10000,3410000,110.94,11595.28,3953990.75,3953990.75,PRIMMA,PRIMMA,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
1005,1005,130034788,7/5/2018,536024,7/5/2018,7/5/2018,7/5/2018,401007551,DO1002243926,CI050719,SIVEMBC-098,5/7/2012,5/7/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,15,81,10000,810000,110.82,11583.56,938268.38,938268.38,PRIMMA,PRIMMA,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
1006,1006,130034788,7/5/2018,536026,7/5/2018,7/5/2018,7/5/2018,401007551,DO1002218324,LE040119,SIVEMBC255,4/1/2018,4/1/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,0,52,10000,520000,96.15,9615.38,500000,500000,TIVALSA,TIVALSA,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
1007,1007,130034788,7/5/2018,536027,7/5/2018,7/5/2018,7/5/2018,401007551,DO1002218324,LE040119,SIVEMBC255,4/1/2018,4/1/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,0,52,10000,520000,97.01,9701.13,504458.9,504458.9,TIVALSA,TIVALSA,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
1008,1008,130034788,7/5/2018,536031,7/5/2018,7/5/2018,7/5/2018,401007551,DO1002216112,CI030223,SIVEMBC226,3/2/2016,3/2/2023,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,11,6500,10000,65000000,106.96,10978.7,71361568.29,71361568.29,UNICA,UNICA,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
1009,1009,130034788,7/5/2018,536033,7/5/2018,7/5/2018,7/5/2018,101829354,DO2009304117,BC3EGH01,SIVEM084,23-01-2015,23-01-2025,USD,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,7,9980,1,9980,111.74,1.12,11178.5,11178.5,UNICA,UNICA,CONTADO,LIQUIDADA CONTADO,"EMPRESA GENERADORA DE ELECTRICIDAD HAINA, S.A."
1010,1010,130034788,7/5/2018,536034,7/5/2018,7/5/2018,7/5/2018,401007322,DO1005205112,MH22026,SIVEMGC224,14-01-2016,14-01-2026,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,10.875,41,100000,4100000,108.51,111875.55,4586897.67,4586897.67,ALPHA,ALPHA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
1011,1011,130034788,7/5/2018,536036,7/5/2018,7/5/2018,7/5/2018,401007322,DO1005205112,MH22026,SIVEMGC224,14-01-2016,14-01-2026,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,10.875,40,100000,4000000,110.97,114334.62,4573384.72,4573384.72,ALPHA,ALPHA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
1012,1012,130034788,7/5/2018,536052,7/5/2018,7/5/2018,7/5/2018,401007322,DO1005205112,MH22026,SIVEMGC224,14-01-2016,14-01-2026,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,10.875,30,100000,3000000,109.23,112593.05,3377791.35,3377791.35,ALPHA,ALPHA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
1013,1013,130034788,7/5/2018,536054,7/5/2018,7/5/2018,7/5/2018,401007551,DO1002237027,CI051018,SIVEMBC-074,5/10/2011,5/10/2018,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,15.5,7,10000,70000,98.64,10000,70000,70000,ALPHA,ALPHA,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
1014,1014,130034788,7/5/2018,536056,7/5/2018,7/5/2018,7/5/2018,401007322,DO1005206011,MH12032,SIVEMGC243,5/3/2017,5/3/2032,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,12,2,100000,200000,105.53,107602.14,215204.27,215204.27,ALPHA,ALPHA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
1015,1015,130034788,7/5/2018,536057,7/5/2018,7/5/2018,7/5/2018,401007322,DO1005205112,MH22026,SIVEMGC224,14-01-2016,14-01-2026,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,10.875,92,100000,9200000,109.35,112714.33,10369718.43,10369718.43,ALPHA,ALPHA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
1016,1016,130034788,7/5/2018,536059,7/5/2018,7/5/2018,7/5/2018,401007551,DO1002213424,CI100120,SIVEMBC193,10/1/2015,10/1/2020,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 1 RF,10.5,94,10000,940000,103.02,10638.3,1000000,1000000,IPSA,IPSA,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
1017,1017,130034788,7/5/2018,536060,7/5/2018,7/5/2018,7/5/2018,401007551,DO1002243223,CI190419,SIVEMBC-092,19-04-2012,19-04-2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 1 RF,15.5,684,10000,6840000,107.09,10784.91,7376880,7376880,IPSA,IPSA,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
1018,1018,130034788,7/5/2018,536061,7/5/2018,7/5/2018,7/5/2018,401007322,DO1005206011,MH12032,SIVEMGC243,5/3/2017,5/3/2032,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,12,703,100000,70300000,115.9,117973.43,82935323.31,82935323.31,JMMB,JMMB,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
1019,1019,130034788,7/5/2018,536062,7/5/2018,7/5/2018,7/5/2018,401007322,USP3579EAG28,BSRD2027,SIVEMGC-071,20-03-2006,20-04-2027,USD,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,8.625,17,1000,17000,119.71,1201.15,20419.59,20419.59,UNICA,VERTEX,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
1020,1020,130034788,7/5/2018,536063,7/5/2018,7/5/2018,7/5/2018,401007551,DO1002243926,CI050719,SIVEMBC-098,5/7/2012,5/7/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,15,34,10000,340000,11764.71,11764.71,400000,400000,JMMB,JMMB,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
1021,1021,130034788,7/5/2018,536064,7/5/2018,7/5/2018,7/5/2018,401007322,DO1005204412,MH12029,SIVEMGC186,6/7/2014,6/7/2029,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,11.375,68,100000,6800000,117647.06,117647.06,8000000,8000000,JMMB,JMMB,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
1022,1022,130034788,7/5/2018,536065,7/5/2018,7/5/2018,7/5/2018,401007322,DO1005204412,MH12029,SIVEMGC186,6/7/2014,6/7/2029,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,11.375,61,100000,6100000,115582.53,115582.53,7050534.25,7050534.25,JMMB,JMMB,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
1023,1023,130034788,7/5/2018,536066,7/5/2018,7/5/2018,7/5/2018,401007322,DO1005204412,MH12029,SIVEMGC186,6/7/2014,6/7/2029,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,11.375,35,100000,3500000,114285.71,114285.71,4000000,4000000,JMMB,JMMB,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
1024,1024,130034788,7/5/2018,536067,7/5/2018,7/5/2018,7/5/2018,401007322,DO1005204412,MH12029,SIVEMGC186,6/7/2014,6/7/2029,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,11.375,35,100000,3500000,114285.71,114285.71,4000000,4000000,JMMB,JMMB,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
1025,1025,130034788,17-05-2018,541766,17-05-2018,17-05-2018,17-05-2018,401007322,DO1005204412,MH12029,SIVEMGC186,6/7/2014,6/7/2029,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,11.375,25,100000,2500000,115.92,120000,3000000,3000000,TIVALSA,TIVALSA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
1026,1026,130034788,17-05-2018,541767,17-05-2018,17-05-2018,17-05-2018,401007322,DO1005205914,MH22023,SIVEMGC242,7/4/2017,7/4/2023,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,10.5,4,100000,400000,98.85,100000,400000,400000,TIVALSA,TIVALSA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
1027,1027,130034788,17-05-2018,541771,17-05-2018,17-05-2018,17-05-2018,401007322,USP3579EBY25,BSRD2048,SIVEMGC258,8/2/2018,15-02-2048,USD,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,6.5,1210,1000,1210000,98.45,1001.11,1211344.44,1211344.44,BBHD,TIVALSA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
1028,1028,130034788,17-05-2018,541774,17-05-2018,17-05-2018,17-05-2018,401007322,USP3579EBY25,BSRD2048,SIVEMGC258,8/2/2018,15-02-2048,USD,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,6.5,390,1000,390000,98.45,1001.11,390433.33,390433.33,BBHD,TIVALSA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
1029,1029,130034788,17-05-2018,541775,17-05-2018,17-05-2018,17-05-2018,401007322,DO1005244525,CDEEE23,SIVEMGC-101,31-07-2012,31-07-2023,USD,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,7,430,1000,430000,114.76,1167.9,502196.47,502196.47,TIVALSA,IPSA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
1030,1030,130034788,17-05-2018,541776,17-05-2018,17-05-2018,17-05-2018,401007322,DO1005204412,MH12029,SIVEMGC186,6/7/2014,6/7/2029,DOP,SECUNDARIO,EXTRABURSATIL,MHRD,CONTADO RF,11.375,960,100000,96000000,110.79,114872.03,110277152.9,110277152.9,PARVA,UNICA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
1031,1031,130034788,17-05-2018,541777,17-05-2018,17-05-2018,17-05-2018,401007322,USP3579EAH01,BSRD2021,SIVEMGC-068,6/5/2010,6/5/2021,USD,SECUNDARIO,EXTRABURSATIL,MHRD,CONTADO RF,7.5,2000,1000,2000000,105.25,1054.79,2109583.33,2109583.33,JMMB,PRIMMA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
1032,1032,130034788,17-05-2018,541778,17-05-2018,17-05-2018,17-05-2018,401007322,DO1005241026,MH12019,SIVEMGC-085,5/4/2012,5/4/2019,DOP,SECUNDARIO,EXTRABURSATIL,MHRD,CONTADO RF,15,1000,100000,100000000,106.37,108096.43,108096427.4,108096427.4,JMMB,PRIMMA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
1033,1033,130034788,17-05-2018,541779,17-05-2018,17-05-2018,17-05-2018,401007322,DO1005241026,MH12019,SIVEMGC-085,5/4/2012,5/4/2019,DOP,SECUNDARIO,EXTRABURSATIL,MHRD,CONTADO RF,15,1000,100000,100000000,106.37,108096.43,108096427.4,108096427.4,PRIMMA,JMMB,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
1034,1034,130034788,17-05-2018,541780,17-05-2018,17-05-2018,17-05-2018,401007322,DO1005234526,MH12018,SIVEMGC-061,8/6/2011,8/6/2018,DOP,SECUNDARIO,EXTRABURSATIL,MHRD,CONTADO RF,14,300,100000,30000000,100.53,106661.99,31998595.89,31998595.89,BHDVAL,BBHD,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
1035,1035,130034788,17-05-2018,541783,17-05-2018,17-05-2018,17-05-2018,401007551,DO1002216427,CI230623,SIVEMBC231,23-06-2016,23-06-2023,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,11,70,10000,700000,107.6,11198.11,783867.63,783867.63,BCARIBE,ALPHA,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
1036,1036,130034788,17-05-2018,541784,17-05-2018,17-05-2018,17-05-2018,401007322,DO1005204214,MH12024,SIVEMGC185,10/5/2014,10/5/2024,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,11.5,7,100000,700000,117.64,117857.14,825000,825000,VERTEX,VERTEX,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
1037,1037,130034788,17-05-2018,541788,17-05-2018,17-05-2018,17-05-2018,401007322,DO1005204412,MH12029,SIVEMGC186,6/7/2014,6/7/2029,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,11.375,8,100000,800000,118.89,122973.01,983784.1,983784.1,TIVALSA,TIVALSA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
1038,1038,130034788,17-05-2018,540287,15-05-2018,17-05-2018,17-05-2018,401007551,DO1002213325,CI070122,SIVEMBC194,7/1/2015,7/1/2022,DOP,SECUNDARIO,BURSATIL,BVRD,CONTADO RF,12,1000,10000,10000000,109.14,11341.68,11341675.26,11341675.26,BHDVAL,BHDVAL,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
1039,1039,130034788,17-05-2018,540288,15-05-2018,17-05-2018,17-05-2018,401007551,DO1002251523,CI200320,SIVEMBC-147,20-03-2013,20-03-2020,DOP,SECUNDARIO,BURSATIL,BVRD,CONTADO RF,13,100,10000,1000000,107.78,10984.15,1098415.19,1098415.19,BHDVAL,UNICA,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
1040,1040,130034788,17-05-2018,540400,15-05-2018,17-05-2018,17-05-2018,401007322,DO1005244525,CDEEE23,SIVEMGC-101,31-07-2012,31-07-2023,USD,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,7,284,1000,284000,112.48,1145.17,325228.25,325228.25,EXCEL,PARVA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
1041,1041,130034788,17-05-2018,540480,15-05-2018,17-05-2018,17-05-2018,401007322,USP3579EBV85,BSDR2027,SIVEMGC240,25-01-2017,25-01-2027,USD,SECUNDARIO,EXTRABURSATIL,MHRD,CONTADO RF,5.95,140,1000,140000,101.75,1036.01,145041.56,145041.56,CCI,ALPHA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
1042,1042,130034788,17-05-2018,540541,15-05-2018,17-05-2018,17-05-2018,401007551,DO1002218324,LE040119,SIVEMBC255,4/1/2018,4/1/2019,DOP,SECUNDARIO,BURSATIL,BVRD,CONTADO RF,0,2000,10000,20000000,95.5,9549.96,19099916.4,19099916.4,BHDVAL,BHDVAL,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
1043,1043,130034788,17-05-2018,540544,15-05-2018,17-05-2018,17-05-2018,101829354,DO2009308118,BC6EGH11,SIVEM105,14-08-2017,14-08-2027,DOP,SECUNDARIO,BURSATIL,BVRD,CONTADO RF,11.25,800000,1,800000,107.71,1.08,862441.45,862441.45,JMMB,JMMB,CONTADO,LIQUIDADA CONTADO,"EMPRESA GENERADORA DE ELECTRICIDAD HAINA, S.A."
1044,1044,130034788,17-05-2018,540545,15-05-2018,17-05-2018,17-05-2018,101829354,DO2009308118,BC6EGH11,SIVEM105,14-08-2017,14-08-2027,DOP,SECUNDARIO,BURSATIL,BVRD,CONTADO RF,11.25,2303784,1,2303784,107.71,1.08,2483598.53,2483598.53,JMMB,JMMB,CONTADO,LIQUIDADA CONTADO,"EMPRESA GENERADORA DE ELECTRICIDAD HAINA, S.A."
1045,1045,130034788,17-05-2018,540556,15-05-2018,17-05-2018,17-05-2018,401007551,DO1002218324,LE040119,SIVEMBC255,4/1/2018,4/1/2019,DOP,SECUNDARIO,BURSATIL,BVRD,CONTADO RF,0,2000,10000,20000000,95.5,9549.96,19099916.4,19099916.4,BHDVAL,BHDVAL,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
1046,1046,130034788,17-05-2018,540558,15-05-2018,17-05-2018,17-05-2018,401007322,DO1005205914,MH22023,SIVEMGC242,7/4/2017,7/4/2023,DOP,SECUNDARIO,BURSATIL,BVRD,CONTADO RF,10.5,100,100000,10000000,105.81,106961.73,10696172.59,10696172.59,ALPHA,ALPHA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
1047,1047,130034788,17-05-2018,540559,15-05-2018,17-05-2018,17-05-2018,401007322,DO1005205914,MH22023,SIVEMGC242,7/4/2017,7/4/2023,DOP,SECUNDARIO,BURSATIL,BVRD,CONTADO RF,10.5,893,100000,89300000,105.81,106961.73,95516821.26,95516821.26,ALPHA,ALPHA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
1048,1048,130034788,17-05-2018,540563,15-05-2018,17-05-2018,17-05-2018,401007551,DO1002216427,CI230623,SIVEMBC231,23-06-2016,23-06-2023,DOP,SECUNDARIO,BURSATIL,BVRD,CONTADO RF,11,80,10000,800000,106.81,11119.47,889557.87,889557.87,PRIMMA,PRIMMA,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
1049,1049,130034788,17-05-2018,540564,15-05-2018,17-05-2018,17-05-2018,401007551,DO1002216427,CI230623,SIVEMBC231,23-06-2016,23-06-2023,DOP,SECUNDARIO,BURSATIL,BVRD,CONTADO RF,11,320,10000,3200000,106.81,11119.47,3558231.49,3558231.49,PRIMMA,PRIMMA,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
1050,1050,130034788,17-05-2018,540574,15-05-2018,17-05-2018,17-05-2018,101768835,DO2014304615,BC1DPP46,SIVEM106,17-08-2017,17-08-2027,USD,SECUNDARIO,BURSATIL,BVRD,CONTADO RF,6,200000,1,200000,107.41,1.07,214822.33,214822.33,PARVA,PARVA,CONTADO,LIQUIDADA CONTADO,"DOMINICAN POWER PARTNERS, LDC"
1051,1051,130034788,17-05-2018,540575,15-05-2018,17-05-2018,17-05-2018,101768835,DO2014304615,BC1DPP46,SIVEM106,17-08-2017,17-08-2027,USD,SECUNDARIO,BURSATIL,BVRD,CONTADO RF,6,200000,1,200000,107.41,1.07,214822.33,214822.33,PARVA,PARVA,CONTADO,LIQUIDADA CONTADO,"DOMINICAN POWER PARTNERS, LDC"
1052,1052,130034788,17-05-2018,540592,15-05-2018,17-05-2018,17-05-2018,401007551,DO1002239825,CI021118,SIVEMBC-078,2/11/2011,2/11/2018,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,15.5,90,10000,900000,102.9,10354.19,931876.89,931876.89,PARVA,PARVA,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
1053,1053,130034788,17-05-2018,540606,15-05-2018,17-05-2018,17-05-2018,401007551,DO1002213325,CI070122,SIVEMBC194,7/1/2015,7/1/2022,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,12,1000,10000,10000000,108.98,11325.57,11325573.69,11325573.69,BBHD,BHDVAL,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
1054,1054,130034788,17-05-2018,540608,15-05-2018,17-05-2018,17-05-2018,401007551,DO1002251523,CI200320,SIVEMBC-147,20-03-2013,20-03-2020,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,13,100,10000,1000000,107.68,10974.27,1097427.42,1097427.42,BBHD,BHDVAL,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
1055,1055,130034788,17-05-2018,540623,15-05-2018,17-05-2018,17-05-2018,401007551,DO1002232523,CI180518,SIVEMBC-058,18-05-2011,18-05-2018,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,15.5,2893,10000,28930000,100.02,10766.43,31147269.76,31147269.76,BHDVAL,BHDVAL,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
1056,1056,130034788,17-05-2018,540626,15-05-2018,17-05-2018,17-05-2018,401007551,DO1002232523,CI180518,SIVEMBC-058,18-05-2011,18-05-2018,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,15.5,570,10000,5700000,100.02,10766.3,6136789.26,6136789.26,BHDVAL,BHDVAL,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
1057,1057,130034788,17-05-2018,540720,15-05-2018,17-05-2018,17-05-2018,401007322,DO1005205617,MH12027,SIVEMGC224,5/8/2016,5/2/2027,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,11.25,9,100000,900000,118.07,121180.46,1090624.16,1090624.16,TIVALSA,TIVALSA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
1058,1058,130034788,17-05-2018,540721,15-05-2018,17-05-2018,17-05-2018,401007322,DO1005205617,MH12027,SIVEMGC224,5/8/2016,5/2/2027,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,11.25,9,100000,900000,117.44,120555.56,1085000,1085000,TIVALSA,TIVALSA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
1059,1059,130034788,17-05-2018,540722,15-05-2018,17-05-2018,17-05-2018,401007322,DO1005206011,MH12032,SIVEMGC243,5/3/2017,5/3/2032,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,12,4,100000,400000,122.96,125359.59,501438.36,501438.36,TIVALSA,TIVALSA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
1060,1060,130034788,17-05-2018,540723,15-05-2018,17-05-2018,17-05-2018,401007322,DO1005206011,MH12032,SIVEMGC243,5/3/2017,5/3/2032,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,12,4,100000,400000,122.6,125000,500000,500000,TIVALSA,TIVALSA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
1061,1061,130034788,17-05-2018,540724,15-05-2018,17-05-2018,17-05-2018,401007322,DO1005205617,MH12027,SIVEMGC224,5/8/2016,5/2/2027,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,11.25,88,100000,8800000,111.46,114570.36,10082191.78,10082191.78,TIVALSA,TIVALSA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
1062,1062,130034788,17-05-2018,540725,15-05-2018,17-05-2018,17-05-2018,401007322,DO1005206011,MH12032,SIVEMGC243,5/3/2017,5/3/2032,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,12,42,100000,4200000,116.65,119047.62,5000000,5000000,TIVALSA,TIVALSA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
