...1,...2,ENV_RNC_SUPERVISADO,ENV_FECHA_ENVIO,OPERACION,FECHA_TRANSACCION,DATE_LIQUIDACION,DATE_LIQUIDACION_REAL,RNC_EMISOR,ISIN,SERIE,CODIGO_SIV,EMISION,VENCIMIENTO,MONEDA,MERCADO,NEGOCIACION,TIPO_OPERACION,SUB_OPERACION,TASA_INT_EMISION,UNIDAD_VALOR,VALOR_NOMINAL,CANT_VALOR_NOMINAL,PRECIO_LIMPIO,PRECIO_SUCIO,IMPORTE_BRUTO_LIQ,VALOR_TRANSADO,DEP_VENDEDOR,DEP_COMPRADOR,PARTE_OPERATION,ESTADO_OPERACION,EMISOR
260,260,130034788,18-05-2018,542648,18-05-2018,18-05-2018,18-05-2018,401007551,DO1002218324,LE040119,SIVEMBC255,4/1/2018,4/1/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,0,22,10000,220000,97.79,9779.42,215147.15,215147.15,TIVALSA,TIVALSA,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
261,261,130034788,18-05-2018,542649,18-05-2018,18-05-2018,18-05-2018,401007551,DO1002218324,LE040119,SIVEMBC255,4/1/2018,4/1/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,0,22,10000,220000,98.65,9864.89,217027.48,217027.48,TIVALSA,TIVALSA,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
262,262,130034788,18-05-2018,542651,18-05-2018,18-05-2018,18-05-2018,401007551,DO1002218324,LE040119,SIVEMBC255,4/1/2018,4/1/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,0,11,10000,110000,90.91,9090.91,100000,100000,TIVALSA,TIVALSA,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
263,263,130034788,18-05-2018,542653,18-05-2018,18-05-2018,18-05-2018,401007551,DO1002218324,LE040119,SIVEMBC255,4/1/2018,4/1/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,0,70,10000,700000,95.51,9551.4,668598.25,668598.25,CCI,CCI,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
264,264,130034788,18-05-2018,542656,18-05-2018,18-05-2018,18-05-2018,401007551,DO1002218324,LE040119,SIVEMBC255,4/1/2018,4/1/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,0,90,10000,900000,95.25,9524.89,857240.32,857240.32,CCI,CCI,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
265,265,130034788,18-05-2018,542659,18-05-2018,18-05-2018,18-05-2018,401007551,DO1002218324,LE040119,SIVEMBC255,4/1/2018,4/1/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,0,21,10000,210000,95.24,9523.81,200000,200000,CCI,CCI,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
266,266,130034788,18-05-2018,542662,18-05-2018,18-05-2018,18-05-2018,401007551,DO1002218324,LE040119,SIVEMBC255,4/1/2018,4/1/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,0,29,10000,290000,95.9,9589.87,278106.1,278106.1,CCI,CCI,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
267,267,130034788,18-05-2018,526930,18-04-2018,18-05-2018,18-05-2018,401007322,DO1005241125,MH12022,SIVEMGC-085,4/2/2012,4/2/2022,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,16.95,6,100000,600000,113.28,112.26,702238.09,702238.09,INRES,INRES,PLAZO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
268,268,130034788,18-05-2018,526934,18-04-2018,18-05-2018,18-05-2018,401007322,DO1005234526,MH12018,SIVEMGC-061,8/6/2011,8/6/2018,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,14,49,100000,4900000,97.02,96.36,5024082.19,5024082.19,INRES,INRES,PLAZO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
269,269,130034788,18-05-2018,526936,18-04-2018,18-05-2018,18-05-2018,401007322,DO1005234526,MH12018,SIVEMGC-061,8/6/2011,8/6/2018,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,14,32,100000,3200000,99.58,99.04,3367007.22,3367007.22,INRES,INRES,PLAZO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
270,270,130034788,18-05-2018,526938,18-04-2018,18-05-2018,18-05-2018,401007322,DO1005204115,MH22019,SIVEMGC185,10/5/2014,10/5/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,10.4,246,100000,24600000,95.87,100.36,24744436.28,24744436.28,INRES,INRES,PLAZO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
271,271,130034788,18-05-2018,526940,18-04-2018,18-05-2018,18-05-2018,401007322,DO1005234526,MH12018,SIVEMGC-061,8/6/2011,8/6/2018,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,14,425,100000,42500000,100.86,100.25,45230794.52,45230794.52,INRES,INRES,PLAZO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
272,272,130034788,18-05-2018,526942,18-04-2018,18-05-2018,18-05-2018,401007322,DO1005241125,MH12022,SIVEMGC-085,4/2/2012,4/2/2022,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,16.95,9,100000,900000,107.72,106.87,1004857.53,1004857.53,INRES,INRES,PLAZO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
273,273,130034788,18-05-2018,526944,18-04-2018,18-05-2018,18-05-2018,401007322,DO1005241125,MH12022,SIVEMGC-085,4/2/2012,4/2/2022,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,16.95,1,100000,100000,96.61,95.47,100253.97,100253.97,INRES,INRES,PLAZO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
274,274,130034788,18-05-2018,526946,18-04-2018,18-05-2018,18-05-2018,401007322,DO1005234526,MH12018,SIVEMGC-061,8/6/2011,8/6/2018,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,14,69,100000,6900000,96.42,95.82,7037684.94,7037684.94,INRES,INRES,PLAZO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
275,275,130034788,18-05-2018,526948,18-04-2018,18-05-2018,18-05-2018,401007322,DO1005204115,MH22019,SIVEMGC185,10/5/2014,10/5/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,10.4,46,100000,4600000,103.46,107.92,4974694.71,4974694.71,INRES,INRES,PLAZO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
276,276,130034788,18-05-2018,526950,18-04-2018,18-05-2018,18-05-2018,401007322,DO1005234526,MH12018,SIVEMGC-061,8/6/2011,8/6/2018,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,14,29,100000,2900000,98.42,97.67,3011490.41,3011490.41,INRES,INRES,PLAZO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
277,277,130034788,18-05-2018,493712,7/2/2018,18-05-2018,18-05-2018,401007551,DO1002243223,CI190419,SIVEMBC-092,19-04-2012,19-04-2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 1 RF,15.5,111,10000,1110000,108.13,11517.81,1278476.64,1278476.64,EXCEL,EXCEL,PLAZO,LIQUIDADA PLAZO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
278,278,130034788,18-05-2018,498137,16-02-2018,18-05-2018,18-05-2018,401007551,DO1002243124,CI150319,SIVEMBC-091,15-03-2012,15-03-2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 1 RF,15.5,10,10000,100000,113.46,12179.51,121795.07,121795.07,IPSA,IPSA,PLAZO,LIQUIDADA PLAZO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
279,279,130034788,18-05-2018,498807,16-02-2018,18-05-2018,18-05-2018,401007551,DO1002212822,NB300721,SIVEMBC188,30-07-2014,30-07-2021,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,11,14,10000,140000,106.07,10837.02,151718.21,151718.21,PARVA,PARVA,PLAZO,LIQUIDADA PLAZO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
280,280,130034788,18-05-2018,498810,16-02-2018,18-05-2018,18-05-2018,401007322,USP3579EBD87,BSRD2025,SIVEMGC198,27-01-2015,27-01-2025,USD,SECUNDARIO,EXTRABURSATIL,OTC,VENTA FOWARD RF,5.5,2,1000,2000,100.87,1025.64,2051.27,2051.27,PARVA,PARVA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
281,281,130034788,18-05-2018,499366,19-02-2018,18-05-2018,18-05-2018,401007322,DO1005205112,MH22026,SIVEMGC224,14-01-2016,14-01-2026,DOP,SECUNDARIO,EXTRABURSATIL,OTC,VENTA FOWARD RF,10.875,227,100000,22700000,109.04,112732.31,25590234.94,25590234.94,VERTEX,VERTEX,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
282,282,130034788,18-05-2018,504627,2/3/2018,18-05-2018,18-05-2018,401007551,DO1002216427,CI230623,SIVEMBC231,23-06-2016,23-06-2023,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,11,71,10000,710000,10899.14,11106.08,788531.46,788531.46,JMMB,JMMB,PLAZO,LIQUIDADA PLAZO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
283,283,130034788,18-05-2018,505308,5/3/2018,18-05-2018,18-05-2018,101567147,DO2006803327,BC5PAR06,SIVEM102,22-05-2017,22-05-2021,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,10.15,486248,1,486248,99.96,99.36,507045.77,507045.77,UNICA,UNICA,PLAZO,LIQUIDADA PLAZO,"PARALLAX VALORES PUESTO DE BOLSA, S.A."
284,284,130034788,1/5/2018,532959,1/5/2018,1/5/2018,1/5/2018,401007551,DO1002216112,CI030223,SIVEMBC226,3/2/2016,3/2/2023,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,11,91,10000,910000,106.62,10926.26,994289.84,994289.84,UNICA,UNICA,CONTADO,LIQUIDADA PLAZO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
285,285,130034788,1/5/2018,532961,1/5/2018,1/5/2018,1/5/2018,401007551,DO1002216112,CI030223,SIVEMBC226,3/2/2016,3/2/2023,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,11,117,10000,1170000,106.62,10926.26,1278372.65,1278372.65,UNICA,UNICA,CONTADO,LIQUIDADA PLAZO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
286,286,130034788,18-05-2018,542838,18-05-2018,18-05-2018,18-05-2018,401007551,DO1002213325,CI070122,SIVEMBC194,7/1/2015,7/1/2022,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 1 RF,12,34,10000,340000,12200,12200,414800,414800,JMMB,JMMB,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
287,287,130034788,18-05-2018,542842,18-05-2018,18-05-2018,18-05-2018,101768835,DO2014300514,BC1DPP05,SIVEM106,3/2/2017,3/2/2027,USD,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 1 RF,6.25,46000,1,46000,1.09,1.09,50000,50000,JMMB,JMMB,CONTADO,LIQUIDADA CONTADO,"DOMINICAN POWER PARTNERS, LDC"
288,288,130034788,18-05-2018,542843,18-05-2018,18-05-2018,18-05-2018,401007322,USP3579EAG28,BSRD2027,SIVEMGC-071,20-03-2006,20-04-2027,USD,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 1 RF,8.625,180,1000,180000,1250.5,1250.5,225090.46,225090.46,JMMB,JMMB,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
289,289,130034788,18-05-2018,542844,18-05-2018,18-05-2018,18-05-2018,401007322,DO1005244525,CDEEE23,SIVEMGC-101,31-07-2012,31-07-2023,USD,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 1 RF,7,9,1000,9000,1179.57,1179.57,10616.16,10616.16,JMMB,JMMB,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
290,290,130034788,18-05-2018,542845,18-05-2018,18-05-2018,18-05-2018,401007322,DO1005244525,CDEEE23,SIVEMGC-101,31-07-2012,31-07-2023,USD,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 1 RF,7,14,1000,14000,1152.94,1152.94,16141.11,16141.11,JMMB,JMMB,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
291,291,130034788,18-05-2018,542846,18-05-2018,18-05-2018,18-05-2018,401007322,DO1005205112,MH22026,SIVEMGC224,14-01-2016,14-01-2026,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 1 RF,10.875,3,100000,300000,125000,125000,375000,375000,JMMB,JMMB,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
292,292,130034788,18-05-2018,542847,18-05-2018,18-05-2018,18-05-2018,401007322,DO1005205112,MH22026,SIVEMGC224,14-01-2016,14-01-2026,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 1 RF,10.875,27,100000,2700000,111314.09,111314.09,3005480.41,3005480.41,JMMB,JMMB,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
293,293,130034788,18-05-2018,542848,18-05-2018,18-05-2018,18-05-2018,401007322,DO1005205112,MH22026,SIVEMGC224,14-01-2016,14-01-2026,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 1 RF,10.875,18,100000,1800000,111111.11,111111.11,2000000,2000000,JMMB,JMMB,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
294,294,130034788,18-05-2018,542849,18-05-2018,18-05-2018,18-05-2018,401007322,DO1005204412,MH12029,SIVEMGC186,6/7/2014,6/7/2029,DOP,SECUNDARIO,EXTRABURSATIL,MHRD,CONTADO RF,11.375,1500,100000,150000000,110.22,114337.3,171505948,171505948,UNICA,ALPHA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
295,295,130034788,18-05-2018,542850,18-05-2018,18-05-2018,18-05-2018,401007322,DO1005205112,MH22026,SIVEMGC224,14-01-2016,14-01-2026,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 1 RF,10.875,31,100000,3100000,112903.23,112903.23,3500000,3500000,JMMB,JMMB,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
296,296,130034788,18-05-2018,542853,18-05-2018,18-05-2018,18-05-2018,401007322,DO1005205112,MH22026,SIVEMGC224,14-01-2016,14-01-2026,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 1 RF,10.875,27,100000,2700000,111111.11,111111.11,3000000,3000000,JMMB,JMMB,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
297,297,130034788,18-05-2018,542854,18-05-2018,18-05-2018,18-05-2018,401007322,USP3579EBV85,BSDR2027,SIVEMGC240,25-01-2017,25-01-2027,USD,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 1 RF,5.95,54,1000,54000,1074.07,1074.07,58000,58000,JMMB,JMMB,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
298,298,130034788,18-05-2018,542868,18-05-2018,18-05-2018,18-05-2018,401007322,DO1005204115,MH22019,SIVEMGC185,10/5/2014,10/5/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,10.4,14,100000,1400000,106.91,107142.86,1500000,1500000,INRES,INRES,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
299,299,130034788,18-05-2018,542870,18-05-2018,18-05-2018,18-05-2018,401007322,DO1005241125,MH12022,SIVEMGC-085,4/2/2012,4/2/2022,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,16.95,89,100000,8900000,97.46,102247.19,9100000,9100000,INRES,INRES,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
300,300,130034788,18-05-2018,542872,18-05-2018,18-05-2018,18-05-2018,401007551,DO1002243223,CI190419,SIVEMBC-092,19-04-2012,19-04-2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,15.5,23,10000,230000,108.84,11007.49,253172.22,253172.22,INRES,INRES,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
301,301,130034788,18-05-2018,542458,18-05-2018,18-05-2018,18-05-2018,401007551,DO1002243926,CI050719,SIVEMBC-098,5/7/2012,5/7/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,15,87,10000,870000,109.84,11530.84,1003183.46,1003183.46,INRES,INRES,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
302,302,130034788,18-05-2018,542459,18-05-2018,18-05-2018,18-05-2018,401007322,DO1005205112,MH22026,SIVEMGC224,14-01-2016,14-01-2026,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,10.875,88,100000,8800000,109.94,113636.37,10000000.21,10000000.21,ALPHA,ALPHA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
303,303,130034788,18-05-2018,542461,18-05-2018,18-05-2018,18-05-2018,401007322,DO1005205112,MH22026,SIVEMGC224,14-01-2016,14-01-2026,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,10.875,18,100000,1800000,107.42,111111.11,2000000,2000000,ALPHA,ALPHA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
304,304,130034788,18-05-2018,542463,18-05-2018,18-05-2018,18-05-2018,401007322,DO1005205112,MH22026,SIVEMGC224,14-01-2016,14-01-2026,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,10.875,5,100000,500000,113,116699.22,583496.1,583496.1,ALPHA,ALPHA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
305,305,130034788,18-05-2018,511153,19-03-2018,18-05-2018,18-05-2018,401007322,DO1005205112,MH22026,SIVEMGC224,14-01-2016,14-01-2026,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,10.875,2,100000,200000,103.77,103.18,213751.78,213751.78,ALPHA,ALPHA,PLAZO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
306,306,130034788,18-05-2018,511179,19-03-2018,18-05-2018,18-05-2018,401007322,DO1005205716,MHUS2027,SIVEMGC235,5/9/2016,5/3/2027,USD,SECUNDARIO,EXTRABURSATIL,OTC,VENTA FOWARD RF,6,8,1000,8000,112.94,1141.53,9132.25,9132.25,PCMDOM,PCMDOM,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
307,307,130034788,18-05-2018,511301,19-03-2018,18-05-2018,18-05-2018,401007322,DO1005205310,MH32026,SIVEMGC224,6/5/2016,6/11/2026,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,11,9,100000,900000,111111.11,112508.37,1012575.34,1012575.34,JMMB,JMMB,PLAZO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
308,308,130034788,18-05-2018,511412,19-03-2018,18-05-2018,18-05-2018,401007551,DO1002243124,CI150319,SIVEMBC-091,15-03-2012,15-03-2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 1 RF,15.5,184,10000,1840000,103.91,10518.73,1935445.47,1935445.47,IPSA,IPSA,PLAZO,LIQUIDADA PLAZO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
309,309,130034788,18-05-2018,511413,19-03-2018,18-05-2018,18-05-2018,401007551,DO1002243124,CI150319,SIVEMBC-091,15-03-2012,15-03-2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 1 RF,15.5,220,10000,2200000,107.52,10883.76,2394427.24,2394427.24,IPSA,IPSA,PLAZO,LIQUIDADA PLAZO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
310,310,130034788,1/5/2018,531371,26-04-2018,1/5/2018,1/5/2018,401007322,USP3579EAS65,BSRD2024,SIVEMGC-149,18-04-2013,18-04-2024,USD,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,5.875,225,1000,225000,104.11,1043.18,234715.84,234715.84,PARVA,PARVA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
311,311,130034788,1/5/2018,531375,26-04-2018,1/5/2018,1/5/2018,401007322,DO1005205617,MH12027,SIVEMGC224,5/8/2016,5/2/2027,DOP,SECUNDARIO,EXTRABURSATIL,MHRD,CONTADO RF,11.25,500,100000,50000000,111.18,113796.56,56898281.51,56898281.51,BSANTACR,UNICA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
312,312,130034788,1/5/2018,531467,26-04-2018,1/5/2018,1/5/2018,401007322,DO1005206011,MH12032,SIVEMGC243,5/3/2017,5/3/2032,DOP,SECUNDARIO,EXTRABURSATIL,MHRD,CONTADO RF,12,1000,100000,100000000,113.98,115854.87,115854872.6,115854872.6,BRESERVA,BCITI,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
313,313,130034788,1/5/2018,531523,26-04-2018,1/5/2018,1/5/2018,401007322,DO1005205914,MH22023,SIVEMGC242,7/4/2017,7/4/2023,DOP,SECUNDARIO,EXTRABURSATIL,MHRD,CONTADO RF,10.5,228,100000,22800000,107.71,108397.31,24714586.9,24714586.9,IPSA,BRESERVA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
314,314,130034788,1/5/2018,531591,26-04-2018,1/5/2018,1/5/2018,401007551,DO1002212020,CI300421,SIVEMBC177,30-04-2014,30-04-2021,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,14,270,10000,2700000,114.31,11435.31,3087532.89,3087532.89,TIVALSA,TIVALSA,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
315,315,130034788,1/5/2018,531593,26-04-2018,1/5/2018,1/5/2018,401007551,DO1002212020,CI300421,SIVEMBC177,30-04-2014,30-04-2021,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,14,75,10000,750000,114.14,11417.44,856307.95,856307.95,TIVALSA,TIVALSA,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
316,316,130034788,1/5/2018,531596,26-04-2018,1/5/2018,1/5/2018,401007322,USP3579EBY25,BSRD2048,SIVEMGC258,8/2/2018,15-02-2048,USD,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,6.5,500,1000,500000,100.9,1022.72,511361.11,511361.11,ALPHA,TIVALSA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
317,317,130034788,1/5/2018,531996,27-04-2018,1/5/2018,1/5/2018,401007322,DO1005204412,MH12029,SIVEMGC186,6/7/2014,6/7/2029,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,11.375,250,100000,25000000,111.98,115562.3,28890576.03,28890576.03,PRIMMA,BBDI,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
318,318,130034788,1/5/2018,531997,27-04-2018,1/5/2018,1/5/2018,401007322,DO1005206011,MH12032,SIVEMGC243,5/3/2017,5/3/2032,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,12,500,100000,50000000,115.04,116918.57,58459286.3,58459286.3,PRIMMA,BBDI,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
319,319,130034788,1/5/2018,532016,27-04-2018,1/5/2018,1/5/2018,401007551,DO1002251523,CI200320,SIVEMBC-147,20-03-2013,20-03-2020,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,13,4,10000,40000,107.29,10878.45,43513.8,43513.8,PARVA,PARVA,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
320,320,130034788,1/5/2018,532030,27-04-2018,1/5/2018,1/5/2018,401007551,DO1002235823,CI130718,SIVEMBC-065,13-07-2011,13-07-2018,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,15.5,15,10000,150000,101.55,10614.11,159211.65,159211.65,PARVA,PARVA,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
321,321,130034788,1/5/2018,532963,1/5/2018,1/5/2018,1/5/2018,401007322,DO1005204115,MH22019,SIVEMGC185,10/5/2014,10/5/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,10.4,549,100000,54900000,103.25,108153.02,59376009.03,59376009.03,UNICA,BADEMI,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
322,322,130034788,1/5/2018,532964,1/5/2018,1/5/2018,1/5/2018,101768835,DO2014301611,BC1DPP16,SIVEM106,31-03-2017,31-03-2027,USD,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,6.25,3022,1,3022,108.61,1.09,3298.27,3298.27,UNICA,UNICA,CONTADO,LIQUIDADA CONTADO,"DOMINICAN POWER PARTNERS, LDC"
323,323,130034788,1/5/2018,532966,1/5/2018,1/5/2018,1/5/2018,401007551,DO1002216112,CI030223,SIVEMBC226,3/2/2016,3/2/2023,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,11,9,10000,90000,106.62,10926.26,98336.36,98336.36,UNICA,UNICA,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
324,324,130034788,1/5/2018,532968,1/5/2018,1/5/2018,1/5/2018,401007322,DO1005244525,CDEEE23,SIVEMGC-101,31-07-2012,31-07-2023,USD,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 1 RF,7,68,1000,68000,115.92,1176.47,80000,80000,IPSA,IPSA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
325,325,130034788,1/5/2018,532969,1/5/2018,1/5/2018,1/5/2018,401007322,DO1005206011,MH12032,SIVEMGC243,5/3/2017,5/3/2032,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,12,222,100000,22200000,110.8,112678.06,25014528.72,25014528.72,UNICA,UNICA,CONTADO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
